Text,Language
"D'autres critiques portent essentiellement sur sa sensibilité au vandalisme et à l'ajout de fausses informations[71], bien que des travaux aient suggéré que le vandalisme est généralement de courte durée[72],[64].",French
D'autres critiques se révèlent plutôt positives.,French
"Ainsi, en juin 2009, le philosophe français Bernard Stiegler estime que Wikipédia, « passage obligé pour tout utilisateur d'Internet », est un « exemple frappant d'économie de la contribution » et que l'encyclopédie « a conçu un système d'intelligence collective en réseau »[73].",French
"Des études ont été menées sur la qualité du contenu proposée par Wikipédia, et des comparaisons effectuées avec d'autres encyclopédies.",French
"Ces évaluations fournissent généralement des conclusions positives pour Wikipédia, mais ces résultats font aussi l'objet de critiques[74].",French
"Le traitement inégalitaire des hommes et des femmes tant en nombre d'articles qu'en qualité et neutralité du contenu, avec une présentation des femmes plus péjorative, fait l'objet d'analyses convergentes[75],[76],[77],[78].",French
"Toutefois, les études ne concluent pas sur le fait de savoir si ce biais provient des contributeurs eux-mêmes, ou des sources qui leur sont disponibles[75].",French
"En 2017, la journée internationale des droits des femmes du 8 mars a vu de nombreuses initiatives pour améliorer le nombre d'articles consacrés à des personnalités féminines[79],[80],[81],[82].",French
"En octobre 2018, lors de l'attribution du Nobel de physique à Donna Strickland, son absence de Wikipédia fait réagir et suscite certaines critiques sur la représentativité des femmes dans l'encyclopédie, tout en pointant du doigt la responsabilité des médias et universitaires qui n'avaient pas préalablement donné de couverture « significative et durable » à cette chercheuse[83].",French
Une critique souvent formulée par la communauté transgenre est la transphobie de la communauté anglophone de Wikipédia[84].,French
"Le refus de l'utilisation de sources primaires peut notamment mener à utiliser les deadnames ou à ne pas respecter l'identité de genre d'une personne, ce qui relève de la transphobie[85],[86].",French
La version de Wikipedia en anglais dispose de conventions de style à propos de l'identité de genre qui préconisent que l'article doit utiliser l'identité de genre exprimée par le sujet de l'article (dans la source la plus récente)[86].,French
"Toutefois, il est à souligner que le magazine Marianne rappelle qu'en quelques heures, ""Ellen"" a été remplacé par ""Elliot"" dans les titres d'articles, sur la fiche wikipédia de Elliot Page[87].",French
La Wikimedia Foundation a fait part de son inquiétude quant au départ de personnes contribuant à Wikipédia en raison de harcèlement lié à leur identité de genre[86].,French
"Par conséquent, Wikipedia adopte un code de conduite pour lutter contre le harcèlement suite aux problèmes comportementaux de certains de ses éditeurs qui aux fils de discussion tournent au pugilat voire au harcèlement par un membre de la communauté à l’encontre d’autres, notamment à l’encontre des femmes, des personnes de la communauté LGBT, etc.",French
"Jusqu’à ce que le conseil d’administration en vienne à suspendre un administrateur pendant un an, et ce, à l’encontre de la tradition de la communauté qui règle généralement ses problèmes de manière collégiale[88].",French
Wikipédia et ses projets parallèles sont des wikis libres.,French
"Le premier wiki est créé en 1995 par Ward Cunningham, qui l'appelle WikiWikiWeb[ad].",French
"Un wiki est un site web dynamique, dont les visiteurs autorisés peuvent modifier les pages qu'ils lisent avec leur navigateur web.",French
"Sur Wikipédia, par exemple, la syntaxe utilisée pour modifier une page est beaucoup plus simple que celle du Hypertext Markup Language, et elle est censée permettre un apprentissage rapide.",French
"Le fonctionnement de Wikipédia est assuré par le logiciel libre MediaWiki, une plate-forme wiki adaptée à Wikipédia, écrite en PHP et utilisant une base de données MySQL.",French
MediaWiki est sous licence GNU GPL et est en 2010 utilisé par tous les projets Wikimedia ainsi que par de nombreux autres sites wikis.,French
"À l'origine, Wikipédia utilisait le logiciel UseModWiki, développé par Clifford Adams en Perl, et requérant l'usage de la camel case pour la création de liens entre les articles.",French
"À partir de janvier 2002, la version en anglais de Wikipédia utilise un logiciel développé par Magnus Manske, écrit en PHP — les versions dans les autres langues étant restées sous le logiciel UseModWiki.",French
"À partir de l'été 2002, tous les sites sont progressivement migrés vers MediaWiki.",French
"Les informations contenues dans Wikipédia, toutes langues confondues, sont conservées dans une base de données et peuvent être téléchargées[ae].",French
Le succès croissant de Wikipédia nécessite l'emploi d'un grand nombre de serveurs informatiques qui fonctionnent tous avec un système d'exploitation GNU/Linux (principalement Ubuntu)[89].,French
"Ces installations sont présentes à Tampa en Floride, à Amsterdam aux Pays-Bas, et dans le site sud-coréen d'hébergement de Yahoo!",French
qui accueille 23 serveurs[Quand ?],French
de la Wikimedia Foundation.,French
"Les serveurs sont organisés en trois couches : Plusieurs sites web, comme Ganglia[af], permettent de consulter diverses informations sur le fonctionnement des serveurs, notamment la charge des processeurs, la mémoire occupée… Une description précise de l'architecture des serveurs est difficile, car elle change très fréquemment en raison des améliorations régulièrement apportées pour répondre au très fort trafic engendré par la consultation de Wikipédia.",French
Cet aspect de Wikipédia est géré par le personnel technique de la Wikimedia Foundation.,French
"La Wikimedia Foundation possède les différentes marques (Wikipedia, Wikimedia…), les serveurs, les sites web, et agit comme hébergeur web.",French
"Des associations nationales, ayant pour but de promouvoir Wikipédia et le libre partage des connaissances, existent dans plusieurs pays.",French
"Elles reprennent généralement l'intitulé « Wikimedia » (Wikimédia Belgique, Wikimédia France[ag], Wikimédia Suisse[ah], etc.).",French
"Ces associations sont reconnues comme associations locales par la Wikimedia Foundation, mais n'y sont pas juridiquement liées, et n'ont aucune responsabilité sur le contenu de Wikipédia.",French
Elles sont généralement désignées comme le chapter (chapitre) pour un pays donné.,French
"Des associations de ce type sont présentes en Angleterre, en Allemagne, en Argentine, en Australie, en Autriche, en France, à Hong Kong, en Israël, en Italie, aux Pays-Bas, en Pologne, en République tchèque, en Russie, en Serbie, en Suède, en Suisse et à Taïwan[91].",French
Les différentes communautés linguistiques et la Wikimedia Foundation s'accordent pour publier Wikipédia et ses projets frères sans recourir à un financement publicitaire[réf.,French
nécessaire].,French
"Soutenue uniquement par des dons des lecteurs, de mécènes et de fondations, la Wikimedia Foundation emploie une trentaine de personnes[ai] (en septembre 2014, 213 noms constituent l'équipe Wikimédia[92]), principalement des techniciens gérant les serveurs hébergeant les différents sites.",French
"Pour l'année fiscale 2007-2008, elle a reçu 6,4 millions de dollars US[aj] de dons.",French
"Selon comScore, Wikipédia a acquis une influence mondiale[93].",French
"Selon comScore et Alexa (Internet), Wikipédia figure depuis 2007 parmi les dix sites les plus visités dans le monde et le seul site non-commercial[94].",French
"La croissance de Wikipédia a été favorisée par son classement dans les résultats d'une recherche sur Google[95], environ 50 % du trafic des moteurs de recherche vers Wikipédia provenant de Google[96], dont une grande partie est liée à la recherche universitaire[97].",French
"En avril 2007, le Pew Internet and American Life Project a constaté que le tiers des internautes américains consultaient Wikipédia[98].",French
"En octobre 2006, le site a été estimé à une valeur de marché hypothétique de 580 millions de dollars américains s'il y avait des publicités[99].",French
"En juillet 2007, Wikipédia a fait l'objet d'un documentaire de 30 minutes sur la BBC Radio 4[100], qui affirmait que « Wikipédia » était devenu un terme connu par tout le monde, au même titre que « Google », « Facebook » et « YouTube ».",French
"Le cinéaste néerlandais IJsbrand van Veelen a créé un documentaire télévisé de 45 minutes en avril 2008, The Truth According to Wikipedia[101].",French
"Dans les pays pauvres, là où le livre est rare, l'abonnement internet hors de prix[102], Wikipédia est massivement utilisé par les étudiants, ainsi que comme produit d'appel par les opérateurs[103].",French
"Dans un communiqué de presse du 10 novembre 2009, Wikimedia Foundation annonce recevoir plus de 320 millions de visiteurs par mois pour Wikipédia et ses projets frères, d'après comScore Media Metrix[104].",French
De nombreux projets d'encyclopédie existent — ou ont déjà existé — sur Internet.,French
"Certains, tels que la Stanford Encyclopedia of Philosophy[ak] ou la défunte Nupedia, ont adopté une politique éditoriale traditionnelle, avec par exemple un seul auteur par article.",French
"La forte fréquentation de Wikipédia, combinée aux critiques sur son principe de fonctionnement, ont également poussé au développement de projets concurrents.",French
Citizendium est par exemple une encyclopédie en ligne en anglais dirigée par Larry Sanger et publiée sous licence libre.,French
Elle se distingue notamment par l'obligation pour les rédacteurs d'indiquer leur nom et de préciser leurs diplômes.,French
"Le 5 décembre 2009, Citizendium propose 12 790 articles, dont 121 ont été approuvés par son système de sélection.",French
"À titre de comparaison et à la même date, Wikipédia en anglais propose 3 116 306 articles, dont 2 710 sont présentés comme articles de qualité (featured articles).",French
"L'exemple de Wikipédia a aussi suscité la création de projets plus spécialisés, comme l'encyclopédie thématique Memory Alpha, consacrée à l'univers de Star Trek, ou le site parodique Désencyclopédie.",French
"Également inspirée de Wikipédia[105], Wikimini et Vikidia offrent un dessein pédagogique à ces nouveaux wikis en proposant aux enfants et adolescents de construire leur propre encyclopédie en ligne[106].",French
"D'autres, tels que Susning[al] et l'Enciclopedia Libre Universal en Español, sont des wikis dans lesquels les articles sont écrits par divers collaborateurs sans processus formel de révision.",French
"Conservapedia est une encyclopédie collaborative en ligne en anglais, conservatrice et créationniste, construite en réaction à la neutralité de point de vue de Wikipédia en anglais, jugée trop « gauchiste » » et « liberal » (au sens américain du terme)[107].",French
"Le projet Wikipédia a aussi influencé la création d'une encyclopédie d'extrême droite qui se dit « encyclopédie alternative », Metapedia, créée le 26 octobre 2006 en suédois, puis son pendant slave, Wikislavia.",French
"Metapedia existe en suédois, en anglais, en hongrois, en espagnol, en français, en slovaque, en portugais, en tchèque, en roumain, en allemand, en estonien, en norvégien, en croate, en danois, en néerlandais et en grec.",French
"Wikislavia existe en russe, en une langue appelée « sibérien », en tchakavien (croate), en kaïkavien (croate), en russe latinisé, en « don-cosaque », en panslavon, en moldave[Quoi ?]",French
[réf.,French
nécessaire] et en ukrainien.,French
"Influencées par le positionnement de Wikipédia sur Internet, les Éditions Larousse ont ouvert en mai 2008 leur encyclopédie en ligne à un accès public et gratuit, et développé un espace consacré à des articles rédigés par les internautes[108].",French
"L'Encyclopædia Universalis propose aussi une version consultable en ligne, sur un modèle payant par abonnement et reposant sur l'érudition de ses auteurs assumant un parti pris éclairé dans la rédaction des articles.",French
"En octobre 2009, un comparatif du magazine Clubic, portant sur six encyclopédies en ligne francophones, concluait à la prédominance de Wikipédia dans l'exhaustivité et l'actualisation de ses informations, et d'Universalis dans la pertinence.",French
"L'encyclopédie Larousse était perçue comme un compromis viable, mais cumulant aussi les défauts des deux autres modèles[109].",French
"En Chine, le moteur de recherche Baidu a ouvert l'encyclopédie en ligne Baidu Baike le 20 avril 2006.",French
"Le contenu, 1,7 million d'articles en juillet 2009, est rédigé par les internautes sinophones qui cèdent leurs droits d'auteur à Baidu.",French
"Baike.com est une autre encyclopédie en ligne en chinois : reposant sur une technologie wiki, elle contient, en septembre 2009, 3,23 millions d'articles placés sous copyright.",French
Des systèmes de contrôle assurent sur ces deux sites que des informations jugées inappropriées par le gouvernement de la République populaire de Chine ne sont pas publiées.,French
"À titre de comparaison, Wikipédia en chinois contient 270 000 articles en septembre 2009, et son site web a été fréquemment bloqué en Chine, notamment parce qu'elle présentait des articles sur des sujets sensibles comme les manifestations de la place Tian'anmen, le Falun Gong, ou le dalaï-lama.[réf.",French
"nécessaire] Wikipédia est devenue un sujet d'actualité, de débat et de satire dans de nombreux pays.",French
"Certaines sources médiatiques font sa satire en insistant sur le manque de fiabilité de Wikipédia, comme le journal satirique The Onion[110].",French
"D'autres critiquent le fait que tout le monde peut modifier Wikipédia, comme dans un épisode de la série télévisée The Office, où Michael Scott déclare que « Wikipédia est la meilleure chose de tous les temps.",French
N'importe qui dans le monde peut écrire n'importe quoi sur n'importe quel sujet.,French
"» Des émissions radiophoniques ou télévisées, comme le The Colbert Report, ont plusieurs fois incité les téléspectateurs à modifier les pages de Wikipédia, parfois pour y inclure des informations volontairement erronées ou fantaisistes.",French
"Inversement, l'illustration Protestataire wikipédien de xkcd s'amuse de l'obsession des Wikipédiens à fournir des sources à toutes les affirmations et dénonce la démagogie des politiques : dans une foule assistant à un discours politique, un individu brandit une pancarte mettant en doute l'assertion de l'homme politique et demandant une référence.",French
"De nombreux sites internet, comme les blogs, les sites officiels ou journalistiques, peuvent proposer des liens complémentaires vers des articles de Wikipédia pour approfondir un sujet.",French
"En 2015 puis 2017 un Londonien se sert de la base Wikipédia de façon ludique pour faire voyager virtuellement les internautes[111],[112].",French
"En 2017, le compositeur biélorusse Ales Tsurko réalise un album à partir d'articles Wikipédia[113].",French
Wikipédia et le travail collaboratif qui la produit sont rapidement devenus un objet d'études de la part de chercheurs dont une partie s'est réunie dans un réseau dit Wikimedia Research Network ou travaille avec la Wikimedia Foundation ou les associations locales[114].,French
Le contenu de Wikipédia sert de références dans plusieurs articles de la littérature médicale professionnelle.,French
"Cette tendance, bien que minoritaire, semble en 2014 en augmentation depuis 2010.",French
La plupart des citations appuie une définition ou une description.,French
Cette situation n'est pas limitée aux journaux à faible facteur d'impact[115].,French
Le suivi des consultations des articles de Wikipédia aux États-Unis pourrait refléter la situation épidémique américaine de maladies telles que la grippe[116].,French
"En 2017, les archives cantonales du canton de Vaud (Suisse) étudient l'utilisation du vecteur Wikipédia « pour mettre en valeur et vulgariser les travaux des historiens »[117].",French
Certaines réutilisations ont été jugées inappropriées.,French
"Aux États-Unis, deux jugements ont été cassés en appel parce qu'un des partis avait présenté du contenu de l'encyclopédie Wikipédia pour soutenir une information : le contenu des articles a été jugé trop volatil pour servir de référence, sans prévaloir de l'exactitude ou non de l'information présentée[118],[119],[120].",French
"Wikipédia est aussi utilisée comme source pour des articles de presse[121], provoquant des polémiques lorsqu'une information erronée et non supportée par une note de référence indiquant sa source, est reprise sans vérification par les journalistes[122],[123].",French
"Plusieurs journalistes ont été licenciés pour plagiat de Wikipédia[124],[125],[126].",French
"En 2007, le Washington Post déclare que Wikipédia était devenue un point central de la campagne électorale de 2008 des États-Unis, en précisant : « Tapez un nom de candidat sur Google et l'un des premiers résultats est une page de Wikipédia, ce qui rend ces entrées peut-être aussi importantes que les publicités pour définir un candidat.",French
"Ces entrées présidentielles sont déjà modifiées, disséquées et débattues de nombreuses fois chaque jour.",French
»[127] Un article d'octobre 2007 de l'agence de presse Reuters indiquait qu'avoir un article sur Wikipédia commençait à prouver la notoriété d'une personne[128].,French
"Lors de la campagne électorale présidentielle française de 2017, Europe 1 analyse le poids de chaque candidat dans Wikipédia, volumes des articles, posts des discussions, etc.[129].",French
"Les médias ont ensuite relevé l'engouement de wikipédiens pour créer les 300 articles consécutifs aux élections législatives[130],[131].",French
"À la suite de l’élection de nombreux nouveaux députés élus pour la première fois à l'Assemblée nationale, des wikipédiens « ont souvent dû créer ex-nihilo de nouveaux articles » sur les nouveaux parlementaires.",French
Le Parisien rapporte que « seuls 56 des 309 députés élus d'En Marche !,French
avaient une page Wikipédia avant le premier tour des législatives »[132].,French
"Selon L'Obs, lors de la création d'articles sur ces personnalités des « tentatives de censure » ont été enregistrées sur les articles concernant Alain Péréa, Buon Tan, Émilie Guerel et Didier Martin qui « ont fait l'objet d'interventions visiblement partisanes »[133].",French
"La volonté de Wikipédia de diffuser du contenu libre, y compris pour nombre de ses illustrations, a eu une petite influence en Italie sur le débat parlementaire relatif aux libertés et à la protection du droit d'auteur.",French
"Le 28 septembre 2007, l'homme politique italien Franco Grillini a soulevé une question parlementaire adressée à la ministre des ressources culturelles et des activités, sur la nécessité d'introduire dans la législation italienne la liberté de panorama telle qu'elle existe dans d'autres pays européens.",French
"Il a affirmé que l'absence de cette liberté forçait Wikipédia, « le septième site le plus consulté », à interdire toutes les images de bâtiments modernes et d'art moderne italien, et a déclaré que c'était très handicapant pour les recettes touristiques[134].",French
Le contenu figurant sur Wikipédia a également été cité comme une source de référence dans certains rapports de la communauté du renseignement des États-Unis[135].,French
"Le 10 mars 2015, l'Union américaine pour les libertés civiles (ACLU) a déposé une plainte au nom d'Amnesty International États-Unis, de Human Rights Watch (HRW) et de sept autres organisations non-gouvernementales, médiatiques et juridiques, dont la fondation Wikimedia, à l'encontre de la National Security Agency (NSA), l'accusant d'avoir « dépassé l'autorité que le Congrès lui confère ».",French
"La plainte argue que les droits constitutionnels des plaignants sont violés, en particulier le Premier Amendement qui protège la liberté de parole et de la presse, et le Quatrième Amendement qui interdit « les fouilles ou saisies sans raison ».",French
"Lila Tretikov, directrice de la Fondation Wikimedia, déclare alors « Wikipedia est fondé sur la liberté d'expression, d'enquête et d'information.",French
"En violant la vie privée de nos usagers, la NSA menace la liberté intellectuelle qui est centrale pour la capacité à créer et à comprendre des connaissances »[136].",French
"Le 12 juin 2015, la Wikimedia Foundation annonce l'utilisation du protocole de communication chiffré HTTPS pour tout le trafic Wikimedia, dans l'optique de contrer la surveillance globale exercée par la NSA, qui profite en particulier des insuffisances du protocole de communication HTTP en matière de sécurité[137],[138].",French
"« Aujourd'hui, nous sommes heureux d'annoncer que nous sommes en train de mettre en œuvre le protocole HTTPS pour chiffrer tout le trafic Wikimedia.",French
"Nous allons aussi utiliser le mécanisme HTTP Strict Transport Security (HSTS) afin de se prémunir contre les efforts visant à casser le trafic HTTPS pour intercepter ensuite le trafic » annonce la Fondation, via son blog, qui poursuit, en dénonçant la surveillance de l'Internet : « Dans un monde où la surveillance de masse est devenue une menace sérieuse pour la liberté intellectuelle, les connexions sécurisées sont devenues essentielles pour protéger les utilisateurs tout autour du monde[139].",French
"» L'utilisation du protocole HTTPS s'étendra donc à Wikipédia et ses projets frères, afin de garantir un maximum de sécurité aux utilisateurs[137].",French
La Turquie bloque l'accès à Wikipédia le 29 avril 2017 en raison de la présence d'articles évoquant la possible collaboration entre le gouvernement turc et des organisations jihadistes actives en Syrie[140].,French
"Le 26 décembre 2019, saisie par la fondation Wikimédia, la Cour constitutionnelle du pays juge que le blocage de Wikipédia constitue une « violation de la liberté d'expression ».",French
"Le blocage est levé le 15 janvier 2020, jour de la publication de l'arrêt complet de la cour au Journal officiel, soit 991 jours après le début du blocage.",French
"La Turquie était le seul pays avec la Chine où toutes les éditions de Wikipédia étaient bloquées[141],[142],[143].",French
"La Chine bloque l'accès à Wikipédia dans toutes les langues en avril 2019, dans le cadre de la censure d'Internet dans ce pays[144].",French
"En mai 2017, une étude[145] du Berkman Klein Center for Internet & Society relève que contrairement à certaines craintes exprimées lors des débats nourris sur le passage au chiffrement HTTPS en 2015, ce changement a contribué à faire baisser la censure de Wikipédia dans le monde.",French
"Le HTTPS empêchant les censeurs de voir quelle page les internautes consultent[145], le risque était que des États comme la Russie et le Royaume-Uni, qui bloquaient l'accès à certaines pages du site uniquement, décident de censurer l’intégralité du site[146].",French
"Le contenu de Wikipédia est utilisé sur des sites webs, dans des devoirs scolaires, dans des études universitaires, des livres, des conférences et des affaires judiciaires[147].",French
"Le développement du numérique a amené des changements et initiatives dans le monde de l’enseignement, notamment avec l’émergence de démarches collaboratives.",French
"Certains enseignants, comme Lionel Barbe de l'université Paris-Nanterre, proposent à leurs étudiants des ateliers collaboratifs, notamment sur Wikiversité.",French
Cette plate-forme permet de guider les étudiants dans leurs travaux et leurs contributions sur des pages Wikipédia selon des sujets choisis.,French
Une démarche universitaire qui intéresse de plus en plus le monde de l’enseignement notamment dans des cours qui mobilisent l’utilisation d’outils propres aux TIC (Technologies de l'information et de la Communication).,French
"Le rapport[148] du Conseil national du numérique, Bâtir une école créative et juste dans un monde numérique, propose une réflexion sur la manière d’inclure la culture numérique dans la vie de tous les citoyens dans leur formation ou leur apprentissage.",French
Wikipédia y est cité en tant que modèle « socio-technique » où les individus peuvent échanger les uns et les autres à travers un système de partage de connaissances.,French
Les pouvoirs publics commencent à soutenir ce modèle d’enseignement : des partenariats tels que celui avec le Ministère de la Culture donnent lieu à une institutionnalisation progressive de Wikipédia.,French
D'autres initiatives sont aussi menées afin de développer une culture collaborative dans l'enseignement.,French
Le Wikipedia Education Program[149] permet à de nombreux étudiants dans des universités américaines et canadiennes d'y contribuer dans un cadre précis.,French
"Dans la continuité du modèle du web 2.0, l’enseignement tend à développer du lien plus que du savoir pur, avec un professeur devenu davantage « passeur » qui encourage les élèves à acquérir eux-mêmes une base de savoirs.",French
"On passe alors à une diffusion de la connaissance horizontale plutôt que verticale, laissant aux étudiants l’occasion d’être proactifs[150].",French
"L'historien des sciences Alexandre Moatti parle du numérique comme d’un nouveau mode de communication, dans lequel Wikipédia offre un terrain de recherche adéquat pour passer d’un concept à un autre, d’une langue à une autre[151].",French
"En 2015, une étude sur l'usage de Wikipédia dans l'enseignement français montre une utilisation accrue de l'encyclopédie participative en tant que ressource par les enseignants et les élèves[152],[153].",French
"Lors du Forum du numérique éducatif organisé pour les enseignants dans les locaux de l'Insa de Blois, un intervenant a rappelé la pertinence de Wikipédia à longue échéance dans les établissements scolaires, en particulier en vue de montrer aux élèves comment se construit le savoir[154].",French
"L'ensemble des prix décernés à Wikipédia peut être vu sur Wikipédia:Meta, sur la page Trophy shelf.",French
Wikipédia a reçu deux prix en mai 2004.,French
"Le premier était un Golden Nica (en) pour les communautés numériques, qui fut remis par Ars Electronica avec la somme de 10 000 € et une invitation à se présenter au PAE Cyberarts Festival en Autriche, plus tard dans l'année.",French
"Le deuxième était un Webby Awards dans la catégorie « communauté », remis par l'International Academy of Digital Arts and Sciences, basée à New York[155].",French
Wikipédia a également été proposée pour un Webby Award dans la catégorie « meilleures pratiques ».,French
"En septembre 2004, la version japonaise de Wikipédia a reçu le Web Creation Award de la part de l'Association des publicitaires japonais.",French
"Cette récompense, normalement donnée à des personnes réelles pour de grandes contributions sur le web en japonais, fut acceptée par un contributeur de longue date de Wikipedia en japonais.",French
"Le 26 janvier 2007, « Wikipédia » a aussi été nommée quatrième meilleure marque par les lecteurs de brandchannel, recevant 15 % des voix en réponse à la question « Quelle marque a le plus d'impact sur nos vies en 2006[156] ?",French
"» En septembre 2008, Wikipédia a reçu le prix Quadriga 2008, également attribué à Boris Tadić, Eckart Höfling (en) et Peter Gabriel.",French
Le prix a été décerné à Jimmy Wales par David Weinberger (en)[157].,French
"En 2009, les Webby Awards classent la création de Wikipédia en 2001 comme l'un des « moments les plus importants de la vie du web ces dix dernières années »[158].",French
"En janvier 2013, l'astéroïde (274301) Wikipédia est nommé en l'honneur de l'encyclopédie[159].",French
"En 2015, Wikipédia reçoit le prix Érasme doté de 150 000 euros « pour son apport particulier à la diffusion des connaissances[160].",French
"» Wikipédia reçoit le prix Princesse des Asturies de la coopération internationale en juin 2015[161],[162].",French
"En 2019, l'espèce Viola wikipedia est nommée en l'honneur de l'encyclopédie[163].",French
Wikipédia est financée par les dons d'internautes consultant l'encyclopédie.,French
"Wikipedia organise une collecte de fonds annuelle, annoncée par des bandeaux présents sur chaque page sous forme d'« appels » de Jimmy Wales ou de divers contributeurs.",French
"Bien que les fonds reçus soient chaque année plus élevés que l'année précédente[164], ils ne suffisent pas forcément à équilibrer le budget de la Wikimedia Foundation, qui héberge Wikipédia, selon les rapports financiers.",French
L'argent nécessaire au budget est comblé par les dons de diverses institutions ou entreprises et ceux reçus par des particuliers le reste de l'année[165].,French
"Google puis Amazon, qui exploitent le contenu de l'encyclopédie, sont les deux premiers géants du Web, respectivement en 2017 et 2018, à apporter un don à Wikipédia, à chaque fois d'un montant d'un million de dollars[166].",French
"Contrairement à un grand nombre de sites, Wikipedia refuse d'afficher de la publicité pour financer son fonctionnement.",French
"Selon certaines méthodes d'évaluation en 2013, le coût de remplacement de Wikipedia pourrait être estimé à 6,6 milliards de dollars avec 630 millions de dollars de frais de mise à jour par an ; et le bénéfice de Wikipédia pour l’utilisateur serait estimé à des centaines de milliards de dollars[167].",French
"L'utilisation de l'informatique contribue à l'augmentation de l'énergie grise, et les consultations/modifications concourent à la consommation directe d'énergie.",French
"En 2018, les serveurs de la Wikimedia Foundation, qui hébergent les données des différentes Wikipédias, n'étaient alimentés par des sources d'énergie renouvelables qu'à hauteur de 6 % et ont envoyé dans l'atmosphère 1,2 kilotonne de CO2.",French
"Cela équivaut aux émissions de 1 000 voitures parcourant 10 000 km par an, à raison de 120 g d'émissions de CO2 par km.",French
"À la suite de l'accord de Paris sur le climat en 2015, la Fondation Wikimedia a décidé de lancer une initiative durabilité (sustainability initiative) pour réduire les impacts environnementaux de ses activités.",French
La Fondation Wikimedia a aussi décidé de réaliser chaque année une étude sur ses impacts environnementaux[168].,French
"Sur les autres projets Wikimedia : modifier - modifier le code - modifier Wikidata L'apprentissage automatique[1],[2] (en anglais : machine learning, litt.",French
"« apprentissage machine[1],[2] »), apprentissage artificiel[1] ou apprentissage statistique est un  champ d'étude de l'intelligence artificielle qui se fonde sur des approches mathématiques et statistiques pour donner aux ordinateurs la capacité d'« apprendre » à partir de données, c'est-à-dire d'améliorer leurs performances à résoudre des tâches sans être explicitement programmés pour chacune.",French
"Plus largement, il concerne la conception, l'analyse, l'optimisation, le développement et l'implémentation de telles méthodes.",French
L'apprentissage automatique comporte généralement deux phases.,French
"La première consiste à estimer un modèle à partir de données, appelées observations, qui sont disponibles et en nombre fini, lors de la phase de conception du système.",French
"L'estimation du modèle consiste à résoudre une tâche pratique, telle que traduire un discours, estimer une densité de probabilité, reconnaître la présence d'un chat dans une photographie ou participer à la conduite d'un véhicule autonome.",French
Cette phase dite « d'apprentissage » ou « d'entraînement » est généralement réalisée préalablement à l'utilisation pratique du modèle.,French
"La seconde phase correspond à la mise en production : le modèle étant déterminé, de nouvelles données peuvent alors être soumises afin d'obtenir le résultat correspondant à la tâche souhaitée.",French
"En pratique, certains systèmes peuvent poursuivre leur apprentissage une fois en production, pour peu qu'ils aient un moyen d'obtenir un retour sur la qualité des résultats produits.",French
"Selon les informations disponibles durant la phase d'apprentissage, l'apprentissage est qualifié de différentes manières.",French
"Si les données sont étiquetées (c'est-à-dire que la réponse à la tâche est connue pour ces données), il s'agit d'un apprentissage supervisé.",French
"On parle de classification ou de classement[3] si les étiquettes sont discrètes, ou de régression si elles sont continues.",French
"Si le modèle est appris de manière incrémentale en fonction d'une récompense reçue par le programme pour chacune des actions entreprises, on parle d'apprentissage par renforcement.",French
"Dans le cas le plus général, sans étiquette, on cherche à déterminer la structure sous-jacente des données (qui peuvent être une densité de probabilité) et il s'agit alors d'apprentissage non supervisé.",French
"L'apprentissage automatique peut être appliqué à différents types de données, tels des graphes, des arbres, des courbes, ou plus simplement des vecteurs de caractéristiques, qui peuvent être continues ou discrètes.",French
"Depuis l'antiquité, le sujet des machines pensantes préoccupe les esprits.",French
"Ce concept est la base de pensées pour ce qui deviendra ensuite l'intelligence artificielle, ainsi qu'une de ses sous-branches : l'apprentissage automatique.",French
"La concrétisation de cette idée est principalement due à Alan Turing (mathématicien et cryptologue britannique) et à son concept de la « machine universelle » en 1936[4], qui est à la base des ordinateurs d'aujourd'hui.",French
"Il continuera à poser les bases de l'apprentissage automatique, avec son article sur « L'ordinateur et l'intelligence » en 1950[5], dans lequel il développe, entre autres, le test de Turing.",French
"En 1943, le neurophysiologiste Warren McCulloch et le mathématicien Walter Pitts publient un article décrivant le fonctionnement de neurones en les représentant à l'aide de circuits électriques.",French
Cette représentation sera la base théorique des réseaux neuronaux[6].,French
"Arthur Samuel, informaticien américain pionnier dans le secteur de l'intelligence artificielle, est le premier à faire usage de l'expression machine learning (en français, « apprentissage automatique ») en 1959 à la suite de la création de son programme pour IBM en 1952.",French
Le programme jouait au Jeu de Dames et s'améliorait en jouant.,French
"À terme, il parvint à battre le 4e meilleur joueur des États-Unis[7],[8].",French
"Une avancée majeure dans le secteur de l'intelligence machine est le succès de l'ordinateur développé par IBM, Deep Blue, qui est le premier à vaincre le champion mondial d'échecs Garry Kasparov en 1997.",French
"Le projet Deep Blue en inspirera nombre d'autres dans le cadre de l'intelligence artificielle, particulièrement un autre grand défi : IBM Watson, l'ordinateur dont le but est de gagner au jeu Jeopardy![9].",French
"Ce but est atteint en 2011, quand Watson gagne à Jeopardy!",French
en répondant aux questions par traitement de langage naturel[10].,French
"Durant les années suivantes, les applications de l'apprentissage automatique médiatisées se succèdent bien plus rapidement qu'auparavant.",French
"En 2012, un réseau neuronal développé par Google parvient à reconnaître des visages humains ainsi que des chats dans des vidéos YouTube[11],[12].",French
